pokemon_id,move_id,level,signature
287,496,37,0
287,11,41,0
287,530,46,0
287,484,50,0
287,479,55,0
288,353,1,0
288,453,1,0
288,404,6,0
288,334,11,0
288,438,14,0
288,121,17,0
288,447,22,0
288,464,27,0
288,47,30,0
288,549,33,0
288,514,38,0
288,207,43,0
288,421,46,0
288,24,49,0
288,189,54,0
288,3,57,0
289,404,6,0
289,334,11,0
289,438,14,0
289,121,17,0
289,447,22,0
289,464,27,0
289,47,30,0
289,549,33,0
289,348,38,0
289,432,43,0
289,421,46,0
289,24,49,0
289,189,54,0
289,3,57,0
290,402,1,0
290,453,1,0
290,423,6,0
290,2,9,0
290,456,12,0
290,406,17,0
290,311,20,0
290,392,23,0
290,281,28,0
290,45,31,0
290,343,34,0
290,571,39,0
290,569,42,0
290,335,45,0
291,423,6,0
291,2,9,0
291,456,12,0
291,406,17,0
291,311,20,0
291,392,23,0
291,281,28,0
291,580,31,0
291,564,32,0
291,45,36,0
291,343,42,0
291,571,46,0
291,569,50,0
291,335,56,0
291,81,60,0
291,96,64,0
291,570,70,0
292,587,1,0
292,404,6,0
292,450,9,0
292,605,14,0
292,588,17,0
292,496,22,0
292,300,25,0
292,290,25,0
292,583,30,0
292,308,35,0
292,19,38,0
293,404,6,0
293,450,9,0
293,605,14,0
293,197,17,0
293,419,22,0
293,188,22,0
293,258,26,0
293,16,32,0
293,189,38,0
293,3,42,0
293,467,48,0
293,13,52,0
294,311,1,0
294,359,1,0
294,21,6,0
294,2,16,0
295,6,10,0
295,9,14,0
295,427,18,0
295,351,22,0
295,432,26,0
295,25,30,0
295,421,34,0
295,53,38,0
295,43,42,0
295,3,46,0
295,398,50,0
296,197,1,0
296,450,1,0
296,2,13,0
296,3,29,0
297,6,5,0
297,47,9,0
297,356,13,0
297,4,17,0
297,432,21,0
297,551,25,0
297,7,29,0
297,492,33,0
297,189,37,0
297,317,41,0
297,1,45,0
297,448,49,0
297,211,53,0
298,6,1,0
298,552,5,0
298,610,7,0
298,280,11,0
298,33,13,0
298,560,17,0
298,553,19,0
298,2,23,0
298,561,24,0
298,554,29,0
298,432,31,0
298,25,35,0
298,425,37,0
298,349,41,0
298,557,43,0
299,552,5,0
299,610,7,0
299,280,11,0
299,33,13,0
299,560,17,0
299,553,19,0
299,2,23,0
299,561,24,0
299,554,29,0
299,432,31,0
299,25,38,0
299,425,43,0
299,349,50,0
299,557,55,0
300,201,1,0
300,378,4,0
300,341,8,0
300,6,13,0
300,355,16,0
300,364,20,0
300,347,25,0
300,3,28,0
300,432,32,0
300,456,37,0
300,419,40,0
300,25,44,0
300,349,49,0
300,452,52,0
300,335,56,0
301,378,4,0
301,139,8,0
301,23,13,0
301,355,16,0
301,364,20,0
301,347,25,0
301,3,28,0
301,432,32,0
301,572,37,0
301,571,40,0
301,25,44,0
301,141,49,0
301,452,52,0
301,357,56,0
302,9,1,0
302,473,4,0
302,311,8,0
302,210,13,0
302,21,16,0
302,246,20,0
302,472,25,0
302,402,28,0
302,474,32,0
302,234,37,0
302,314,40,0
302,3,44,0
302,408,49,0
302,508,52,0
302,125,56,0
303,475,4,0
303,334,8,0
303,404,13,0
303,21,16,0
303,246,20,0
303,451,25,0
303,382,28,0
303,496,32,0
303,234,37,0
303,24,40,0
303,3,44,0
303,408,49,0
303,527,52,0
303,125,56,0
304,9,1,0
304,17,1,0
304,20,1,0
304,89,4,0
304,421,7,0
304,6,12,0
304,78,15,0
304,2,18,0
304,480,23,0
304,432,26,0
304,77,29,0
304,15,34,0
304,496,37,0
304,51,40,0
304,73,45,0
304,3,48,0
305,89,4,0
305,421,7,0
305,6,12,0
305,78,15,0
305,2,18,0
305,480,23,0
305,432,26,0
305,77,29,0
305,15,34,0
305,496,40,0
305,51,46,0
305,73,54,0
305,3,60,0
306,378,1,0
306,404,1,0
306,351,5,0
306,47,9,0
306,347,13,0
306,496,17,0
306,207,21,0
306,6,25,0
306,432,29,0
306,407,33,0
306,334,37,0
306,25,41,0
306,43,45,0
306,333,49,0
306,189,53,0
306,452,57,0
306,348,61,0
307,351,5,0
307,47,9,0
307,347,13,0
307,496,17,0
307,577,21,0
307,6,25,0
307,432,29,0
307,407,33,0
307,571,37,0
307,25,41,0
307,43,45,0
307,333,49,0
307,572,53,0
307,452,57,0
307,348,61,0
308,158,1,0
308,20,1,0
308,9,10,0
308,456,20,0
308,167,30,0
308,2,40,0
308,335,50,0
308,168,60,0
308,3,70,0
308,498,80,0
308,459,90,0
308,170,100,0
309,9,10,0
309,197,20,0
309,165,30,0
309,467,40,0
309,16,50,0
309,13,59,0
309,173,60,0
309,3,70,0
309,14,80,0
309,198,90,0
309,160,100,0
310,359,1,0
310,201,1,0
310,378,5,0
310,355,9,0
310,47,13,0
310,186,17,0
310,199,21,0
310,496,25,0
310,26,29,0
310,203,33,0
310,194,37,0
311,378,5,0
311,355,9,0
311,47,13,0
311,186,17,0
311,199,23,0
311,496,29,0
311,26,35,0
311,203,41,0
311,194,47,0
311,268,53,0
312,359,1,0
312,201,1,0
312,404,5,0
312,405,9,0
312,355,13,0
312,47,17,0
312,202,21,0
312,333,25,0
312,303,29,0
312,496,33,0
312,194,37,0
312,464,41,0
312,340,45,0
312,459,49,0
313,404,5,0
313,405,9,0
313,355,13,0
313,47,17,0
313,202,21,0
313,462,25,0
313,303,29,0
313,496,35,0
313,194,41,0
313,464,47,0
313,340,53,0
313,459,59,0
314,359,1,0
314,453,1,0
314,353,1,0
314,514,5,0
314,201,9,0
314,464,13,0
314,537,17,0
314,501,21,0
314,337,25,0
314,456,29,0
314,189,33,0
314,548,37,0
314,542,41,0
314,504,45,0
314,533,49,0
314,203,53,0
314,503,57,0
315,514,5,0
315,201,9,0
315,464,13,0
315,537,17,0
315,501,22,0
315,337,27,0
315,456,32,0
315,189,37,0
315,548,42,0
315,542,47,0
315,504,52,0
315,533,57,0
315,203,62,0
315,503,67,0
316,201,1,0
316,359,1,0
316,351,5,0
316,404,9,0
316,207,13,0
316,334,17,0
316,186,21,0
316,139,25,0
316,496,29,0
316,189,33,0
316,340,37,0
316,191,41,0
317,351,5,0
317,404,9,0
317,207,13,0
317,334,17,0
317,186,21,0
317,139,27,0
317,496,33,0
317,340,39,0
317,189,45,0
317,191,51,0
318,378,1,0
318,201,1,0
318,355,5,0
318,207,10,0
318,38,14,0
318,419,19,0
318,186,23,0
318,432,28,0
318,193,32,0
318,206,37,0
318,189,41,0
318,327,46,0
318,205,50,0
318,467,55,0
318,191,59,0
318,459,64,0
319,355,5,0
319,207,10,0
319,38,14,0
319,419,19,0
319,186,23,0
319,432,28,0
319,193,32,0
319,206,37,0
319,189,41,0
319,327,46,0
319,205,50,0
319,150,51,0
319,467,57,0
319,191,63,0
319,459,70,0
320,359,1,0
320,201,1,0
320,208,3,0
320,427,5,0
320,355,7,0
320,418,9,0
320,102,11,0
320,300,14,0
320,417,17,0
320,392,20,0
320,456,23,0
320,411,26,0
320,199,30,0
320,229,34,0
320,60,38,0
320,398,42,0
320,109,46,0
321,208,3,0
321,427,5,0
321,355,7,0
321,418,9,0
321,102,11,0
321,300,14,0
321,417,17,0
321,392,20,0
321,456,23,0
321,411,26,0
321,59,30,0
321,229,34,0
321,64,35,0
321,60,40,0
321,398,46,0
321,109,52,0
321,204,59,0
322,378,1,0
322,470,1,0
322,485,4,0
322,28,9,0
322,358,12,0
322,421,17,0
322,473,20,0
322,440,25,0
322,442,25,0
322,449,25,0
322,475,28,0
322,274,33,0
322,480,36,0
322,290,41,0
322,478,44,0
322,481,49,0
323,485,4,0
323,28,9,0
323,358,12,0
323,421,17,0
323,473,20,0
323,29,22,0
323,440,27,0
323,442,27,0
323,449,27,0
323,475,34,0
323,274,39,0
323,480,44,0
323,290,51,0
323,478,56,0
323,481,63,0
324,351,1,0
324,420,1,0
324,483,4,0
324,421,7,0
324,356,10,0
324,435,14,0
324,348,18,0
324,432,22,0
324,492,27,0
324,475,32,0
324,43,37,0
324,40,43,0
324,343,49,0
325,483,4,0
325,421,7,0
325,356,10,0
325,435,14,0
325,348,18,0
325,432,22,0
325,492,27,0
325,475,32,0
325,169,34,0
325,43,41,0
325,40,51,0
325,343,61,0
326,483,1,0
326,400,1,0
326,363,4,0
326,277,7,0
326,331,12,0
326,488,15,0
326,274,18,0
326,390,21,0
326,36,26,0
326,489,29,0
326,490,32,0
326,421,37,0
326,481,40,0
326,474,43,0
326,476,46,0
326,40,48,0
327,363,4,0
327,277,7,0
327,331,12,0
327,488,15,0
327,274,18,0
327,390,21,0
327,36,26,0
327,489,29,0
327,490,32,0
327,421,37,0
327,494,38,0
327,481,40,0
327,474,46,0
327,476,52,0
327,40,57,0
328,483,1,0
328,453,1,0
328,491,4,0
328,435,7,0
328,26,12,0
328,477,15,0
328,488,18,0
328,423,23,0
328,290,26,0
328,569,29,0
328,489,34,0
328,343,37,0
328,211,40,0
328,40,45,0
329,491,4,0
329,435,7,0
329,26,12,0
329,477,15,0
329,488,18,0
329,423,23,0
329,290,26,0
329,333,29,0
329,489,34,0
329,343,40,0
329,211,46,0
329,476,51,0
329,40,57,0
330,400,1,0
330,472,5,0
330,483,8,0
330,488,10,0
330,498,12,0
330,475,17,0
330,339,20,0
330,492,25,0
330,442,28,0
330,440,28,0
330,449,28,0
330,489,33,0
330,480,36,0
330,476,41,0
330,471,44,0
330,481,49,0
331,472,5,0
331,483,8,0
331,488,10,0
331,498,12,0
331,475,17,0
331,339,20,0
331,492,25,0
331,314,26,0
331,442,30,0
331,440,30,0
331,449,30,0
331,489,37,0
331,480,42,0
331,476,49,0
331,471,54,0
331,481,61,0
332,483,1,0
332,400,1,0
332,409,3,0
332,493,7,0
332,475,12,0
332,336,14,0
332,488,18,0
332,442,23,0
332,449,23,0
332,456,25,0
332,489,29,0
332,477,34,0
332,492,36,0
332,498,40,0
332,481,45,0
332,343,47,0
333,409,3,0
333,493,7,0
333,475,12,0
333,336,14,0
333,488,18,0
333,442,23,0
333,449,23,0
333,314,25,0
333,489,29,0
333,477,34,0
333,492,39,0
333,498,46,0
333,481,54,0
333,343,59,0
334,28,1,0
334,485,1,0
334,378,1,0
334,39,5,0
334,11,9,0
334,303,13,0
334,47,16,0
334,2,20,0
334,482,23,0
334,495,27,0
334,38,30,0
334,493,34,0
334,43,38,0
334,419,41,0
334,29,45,0
334,479,49,0
335,39,5,0
335,11,9,0
335,303,13,0
335,47,16,0
335,2,20,0
335,482,23,0
335,495,27,0
335,38,30,0
335,493,34,0
335,43,38,0
335,419,43,0
335,29,49,0
335,479,57,0
336,208,1,0
336,277,3,0
336,485,8,0
336,53,10,0
336,47,15,0
336,33,17,0
336,140,22,0
336,448,24,0
336,274,29,0
336,51,31,0
336,495,36,0
336,41,38,0
336,484,43,0
336,489,45,0
336,35,50,0
337,277,3,0
337,485,8,0
337,53,10,0
337,47,15,0
337,33,17,0
337,140,22,0
337,448,24,0
337,274,29,0
337,51,31,0
337,495,36,0
337,41,41,0
337,484,49,0
337,489,54,0
337,35,62,0
338,453,1,0
338,435,1,0
338,601,1,0
338,33,5,0
338,455,9,0
338,587,12,0
338,473,15,0
338,316,19,0
338,486,23,0
338,603,25,0
338,334,28,0
338,492,32,0
338,585,35,0
338,489,38,0
338,593,42,0
338,60,49,0
339,33,5,0
339,455,9,0
339,587,12,0
339,473,15,0
339,316,19,0
339,486,23,0
339,603,25,0
339,334,28,0
339,492,32,0
339,585,35,0
339,489,38,0
339,593,42,0
339,60,53,0
339,63,59,0
339,69,67,0
340,420,1,0
340,330,1,0
340,280,3,0
340,485,5,0
340,558,7,0
340,406,9,0
340,6,11,0
340,273,14,0
340,451,17,0
340,356,20,0
340,279,23,0
340,432,26,0
340,267,30,0
340,569,34,0
340,452,38,0
340,559,42,0
340,270,46,0
341,280,3,0
341,485,5,0
341,558,7,0
341,406,9,0
341,6,11,0
341,273,14,0
341,451,17,0
341,356,20,0
341,279,23,0
341,432,26,0
341,267,30,0
341,569,34,0
341,452,38,0
341,559,42,0
341,270,46,0
342,280,1,0
342,420,1,0
342,359,4,0
342,208,7,0
342,277,12,0
342,273,15,0
342,266,18,0
342,51,23,0
342,274,26,0
342,269,29,0
342,267,34,0
342,432,37,0
342,270,40,0
342,271,45,0
343,359,4,0
343,208,7,0
343,277,12,0
343,273,15,0
343,266,18,0
343,51,23,0
343,279,26,0
343,274,28,0
343,269,33,0
343,267,40,0
343,432,45,0
343,270,50,0
343,271,57,0
344,359,1,0
344,455,3,0
344,263,7,0
344,364,11,0
344,378,13,0
344,351,17,0
344,265,21,0
344,405,23,0
344,347,27,0
344,459,31,0
344,36,33,0
344,264,37,0
344,340,41,0
344,335,43,0
344,413,47,0
345,455,3,0
345,263,7,0
345,364,11,0
345,378,13,0
345,351,17,0
345,265,21,0
345,405,23,0
345,347,27,0
345,459,33,0
345,36,37,0
345,264,43,0
345,340,49,0
345,335,53,0
345,413,59,0
346,485,1,0
346,280,4,0
346,363,7,0
346,39,10,0
346,404,13,0
346,6,16,0
346,33,19,0
346,185,22,0
346,432,27,0
346,24,30,0
346,421,35,0
346,25,40,0
346,147,45,0
346,452,50,0
346,361,55,0
347,280,4,0
347,363,7,0
347,39,10,0
347,404,13,0
347,6,16,0
347,33,19,0
347,185,22,0
347,432,27,0
347,24,30,0
347,421,35,0
347,25,40,0
347,147,45,0
347,452,50,0
347,361,55,0
348,330,1,0
348,359,1,0
348,395,1,0
348,453,1,0
348,349,6,0
348,558,10,0
348,392,15,0
348,341,19,0
348,431,24,0
348,456,28,0
348,99,33,0
348,377,37,0
348,335,42,0
349,406,6,0
349,558,10,0
349,26,15,0
349,39,19,0
349,431,24,0
349,355,25,0
349,273,30,0
349,419,37,0
349,270,43,0
349,357,50,0
350,501,1,0
350,363,1,0
350,406,4,0
350,277,7,0
350,509,10,0
350,556,13,0
350,529,16,0
350,549,19,0
350,502,22,0
350,528,25,0
350,423,28,0
350,504,31,0
350,507,34,0
350,526,34,0
350,269,37,0
350,559,40,0
350,515,43,0
350,343,46,0
722,280,1,0
722,453,1,0
722,28,7,0
722,472,13,0
722,456,19,0
722,279,25,0
722,29,31,0
722,270,37,0
722,335,44,0
722,271,50,0
351,28,7,0
351,472,13,0
351,267,19,0
351,456,19,0
351,279,25,0
351,29,31,0
351,270,40,0
351,335,50,0
351,271,60,0
352,276,1,0
352,420,1,0
352,406,5,0
352,277,8,0
352,356,12,0
352,577,15,0
352,267,19,0
352,38,22,0
352,432,26,0
352,554,29,0
352,270,33,0
352,452,36,0
352,559,40,0
352,268,43,0
352,271,47,0
353,406,5,0
353,277,8,0
353,356,12,0
353,577,15,0
353,267,19,0
353,38,22,0
353,432,26,0
353,554,29,0
353,371,31,0
353,270,36,0
353,452,42,0
353,559,49,0
353,268,55,0
353,271,62,0
354,208,1,0
354,330,1,0
354,400,1,0
354,277,5,0
354,558,9,0
354,222,13,0
354,571,17,0
354,385,21,0
354,273,25,0
354,124,30,0
354,215,35,0
354,210,40,0
354,270,45,0
354,130,50,0
354,128,55,0
355,277,5,0
355,558,9,0
355,222,13,0
355,571,17,0
355,385,21,0
355,273,25,0
355,124,30,0
355,215,35,0
355,210,40,0
355,570,43,0
355,270,50,0
355,130,60,0
355,128,70,0
356,325,1,0
356,34,1,0
356,349,5,0
356,134,8,0
356,555,12,0
356,431,15,0
356,33,19,0
356,556,22,0
356,313,26,0
356,554,29,0
356,388,33,0
356,51,36,0
356,335,40,0
357,349,5,0
357,134,8,0
357,555,12,0
357,388,15,0
357,431,15,0
357,33,19,0
357,556,22,0
357,313,26,0
357,554,29,0
357,119,33,0
357,51,36,0
357,335,40,0
357,562,43,0
357,130,47,0
358,453,1,0
358,363,4,0
358,313,7,0
358,555,10,0
358,89,13,0
358,538,16,0
358,86,19,0
358,554,22,0
358,551,25,0
358,552,28,0
358,73,31,0
358,559,34,0
358,269,37,0
358,562,40,0
358,379,43,0
358,96,43,0
359,363,4,0
359,313,7,0
359,555,10,0
359,89,13,0
359,538,16,0
359,86,19,0
359,554,22,0
359,551,25,0
359,552,28,0
359,73,31,0
359,559,34,0
359,269,37,0
359,562,40,0
359,379,43,0
359,96,43,0
360,420,1,0
360,280,1,0
360,601,4,0
360,610,7,0
360,356,10,0
360,432,13,0
360,277,18,0
360,589,20,0
360,553,24,0
360,549,28,0
360,38,32,0
360,6,37,0
360,43,41,0
360,597,45,0
360,120,49,0
361,601,4,0
361,610,7,0
361,356,10,0
361,432,13,0
361,277,18,0
361,589,20,0
361,553,24,0
361,549,28,0
361,38,32,0
361,6,37,0
361,43,44,0
361,597,48,0
361,120,55,0
361,562,60,0
361,429,65,0
362,312,1,0
362,363,1,0
362,276,1,0
362,453,1,0
362,210,4,0
362,555,7,0
362,405,10,0
362,556,13,0
362,561,16,0
362,553,19,0
362,560,22,0
362,64,25,0
362,431,28,0
362,421,31,0
362,554,34,0
362,279,37,0
362,573,40,0
362,267,43,0
362,562,46,0
362,335,49,0
362,559,52,0
363,210,4,0
363,555,7,0
363,405,10,0
363,556,13,0
363,561,16,0
363,564,19,0
363,560,22,0
363,64,25,0
363,431,28,0
363,421,31,0
363,554,34,0
363,29,37,0
363,573,40,0
363,267,43,0
363,562,46,0
363,335,49,0
363,559,52,0
364,501,1,0
364,453,1,0
364,514,5,0
364,515,9,0
364,209,11,0
364,536,15,0
364,571,19,0
364,33,21,0
364,418,25,0
364,505,29,0
364,578,31,0
364,569,35,0
364,504,39,0
364,45,41,0
364,509,45,0
364,570,49,0
365,514,5,0
365,515,9,0
365,209,11,0
365,536,15,0
365,571,19,0
365,33,21,0
365,418,25,0
365,505,29,0
365,578,31,0
365,313,33,0
365,569,36,0
365,504,42,0
365,45,46,0
365,509,52,0
365,570,58,0
366,226,1,0
366,360,1,0
366,240,4,0
366,237,7,0
366,246,10,0
366,244,13,0
366,251,16,0
366,262,19,0
366,234,22,0
366,340,25,0
366,259,28,0
366,392,31,0
366,255,34,0
366,335,37,0
366,182,40,0
366,252,43,0
367,240,4,0
367,237,7,0
367,246,10,0
367,244,13,0
367,251,16,0
367,262,19,0
367,234,22,0
367,228,25,0
367,249,28,0
367,392,31,0
367,255,34,0
367,335,37,0
367,182,40,0
367,242,43,0
368,322,1,0
368,240,1,0
368,254,4,0
368,260,7,0
368,226,10,0
368,487,14,0
368,312,17,0
368,360,20,0
368,246,23,0
368,39,27,0
368,258,30,0
368,392,33,0
368,234,36,0
368,549,40,0
368,431,43,0
368,460,46,0
368,471,49,0
368,250,53,0
369,254,4,0
369,260,7,0
369,226,10,0
369,487,14,0
369,312,17,0
369,360,20,0
369,246,23,0
369,39,27,0
369,258,30,0
369,392,33,0
369,234,36,0
369,549,40,0
369,431,43,0
369,460,46,0
369,471,49,0
369,250,53,0
369,313,56,0
370,453,1,0
370,391,1,0
370,360,7,0
370,244,10,0
370,367,13,0
370,245,19,0
370,182,22,0
370,262,28,0
370,456,31,0
370,255,37,0
370,381,40,0
371,360,7,0
371,244,10,0
371,367,13,0
371,245,19,0
371,182,22,0
371,249,25,0
371,262,30,0
371,456,35,0
371,255,43,0
371,381,48,0
372,226,1,0
372,360,4,0
372,244,8,0
372,258,10,0
372,246,13,0
372,230,17,0
372,251,19,0
372,487,22,0
372,234,26,0
372,99,28,0
372,367,31,0
372,231,35,0
372,229,37,0
372,182,40,0
372,340,44,0
372,255,46,0
373,197,10,0
373,206,28,0
373,198,46,0
374,226,1,0
374,360,4,0
374,244,8,0
374,254,10,0
374,246,13,0
374,259,17,0
374,245,19,0
374,258,22,0
374,234,26,0
374,227,28,0
374,367,31,0
374,231,35,0
374,342,37,0
374,182,40,0
374,304,44,0
374,242,46,0
375,458,10,0
375,13,28,0
375,249,46,0
376,226,1,0
376,360,6,0
376,208,8,0
376,311,12,0
376,246,15,0
376,240,18,0
376,33,20,0
376,450,24,0
376,234,28,0
376,492,32,0
376,259,35,0
376,477,39,0
376,255,43,0
376,14,45,0
376,257,50,0
377,360,6,0
377,208,8,0
377,311,12,0
377,246,15,0
377,240,18,0
377,33,20,0
377,450,24,0
377,234,28,0
377,492,32,0
377,259,35,0
377,477,43,0
377,255,49,0
377,14,54,0
377,257,62,0
378,226,1,0
378,453,1,0
378,258,5,0
378,244,8,0
378,246,12,0
378,364,15,0
378,487,19,0
378,262,22,0
378,234,26,0
378,360,29,0
378,492,33,0
378,252,36,0
378,257,40,0
379,258,5,0
379,244,8,0
379,246,12,0
379,364,15,0
379,348,19,0
379,119,22,0
379,136,23,0
379,129,28,0
379,389,33,0
379,147,39,0
379,252,44,0
379,124,50,0
380,363,1,0
380,453,1,0
380,558,6,0
380,210,9,0
380,577,14,0
380,11,18,0
380,569,21,0
380,571,26,0
380,580,30,0
380,240,35,0
380,423,38,0
380,572,43,0
380,45,47,0
380,567,52,0
380,343,55,0
381,558,6,0
381,210,9,0
381,577,14,0
381,11,18,0
381,569,21,0
381,571,26,0
381,580,30,0
381,240,35,0
381,423,38,0
381,250,40,0
381,572,46,0
381,45,53,0
381,567,61,0
381,343,67,0
382,378,1,0
382,485,1,0
382,226,4,0
382,360,7,0
382,244,10,0
382,280,13,0
382,247,16,0
382,33,19,0
382,240,22,0
382,45,26,0
382,281,30,0
382,51,34,0
382,11,38,0
382,231,42,0
382,230,46,0
382,559,50,0
382,211,54,0
383,226,4,0
383,360,7,0
383,244,10,0
383,280,13,0
383,247,16,0
383,33,19,0
383,240,22,0
383,45,26,0
383,281,30,0
383,256,32,0
383,51,35,0
383,11,38,0
383,231,44,0
383,230,49,0
383,559,54,0
383,211,59,0
384,307,1,0
384,514,1,0
384,464,1,0
384,537,7,0
384,244,11,0
384,228,17,0
384,258,19,0
384,487,21,0
384,254,23,0
384,501,27,0
384,262,33,0
384,392,37,0
384,255,43,0
384,504,47,0
384,310,53,0
385,534,17,0
385,338,27,0
385,261,37,0
385,242,47,0
386,378,1,0
386,301,1,0
386,251,5,0
386,299,9,0
386,237,13,0
386,448,17,0
386,300,21,0
386,296,26,0
386,240,31,0
386,261,36,0
386,284,41,0
386,302,46,0
387,251,5,0
387,299,9,0
387,237,13,0
387,448,17,0
387,300,21,0
387,296,26,0
387,240,31,0
387,261,36,0
387,284,47,0
387,302,58,0
388,453,1,0
388,360,1,0
388,260,7,0
388,455,9,0
388,244,12,0
388,251,13,0
388,262,16,0
388,259,20,0
388,456,22,0
388,266,26,0
388,252,30,0
388,116,34,0
388,335,38,0
388,239,42,0
388,241,45,0
388,387,50,0
389,260,7,0
389,455,9,0
389,244,12,0
389,251,13,0
389,262,16,0
389,259,20,0
389,456,22,0
389,266,26,0
389,252,30,0
389,116,34,0
389,335,40,0
389,239,47,0
389,241,55,0
389,387,58,0
389,270,60,0
389,186,65,0
390,158,1,0
390,455,4,0
390,415,7,0
390,98,9,0
390,404,10,0
390,209,12,0
390,165,15,0
390,45,18,0
390,184,20,0
390,33,23,0
390,213,26,0
390,166,28,0
390,504,31,0
390,418,34,0
390,169,36,0
390,515,39,0
390,161,42,0
390,212,44,0
390,317,47,0
390,175,50,0
392,28,1,0
392,415,1,0
392,158,6,0
392,378,8,0
392,395,10,0
392,367,12,0
392,168,17,0
392,141,19,0
392,162,21,0
392,456,23,0
392,166,28,0
392,496,30,0
392,413,32,0
392,169,34,0
392,29,39,0
392,173,41,0
392,66,43,0
392,170,45,0
393,344,34,0
394,453,1,0
394,359,1,0
394,455,4,0
394,158,9,0
394,168,13,0
394,443,17,0
394,167,21,0
394,165,25,0
394,456,29,0
394,175,33,0
394,496,37,0
394,161,41,0
394,190,45,0
394,170,49,0
395,455,4,0
395,158,9,0
395,168,13,0
395,443,17,0
395,167,21,0
395,165,25,0
395,456,29,0
395,175,33,0
395,496,37,0
395,355,40,0
395,161,41,0
395,190,45,0
395,170,49,0
396,491,1,0
396,472,1,0
396,158,6,0
396,555,8,0
396,363,13,0
396,174,15,0
396,477,20,0
396,549,22,0
396,166,27,0
396,554,29,0
396,176,34,0
396,498,36,0
396,314,41,0
396,408,43,0
396,169,48,0
396,269,50,0
397,158,6,0
397,555,8,0
397,363,13,0
397,174,15,0
397,477,20,0
397,549,22,0
397,166,27,0
397,554,29,0
397,176,34,0
397,498,36,0
397,425,38,0
397,314,43,0
397,408,47,0
397,169,54,0
397,269,58,0
398,359,1,0
398,453,1,0
398,158,5,0
398,351,8,0
398,273,12,0
398,166,15,0
398,498,19,0
398,176,22,0
398,269,26,0
398,210,29,0
398,456,31,0
398,472,36,0
398,270,40,0
398,169,43,0
398,335,47,0
399,158,5,0
399,351,8,0
399,273,12,0
399,166,15,0
399,498,19,0
399,176,22,0
399,269,26,0
399,210,29,0
399,456,31,0
399,554,33,0
399,472,39,0
399,270,46,0
399,159,52,0
399,271,59,0
400,453,1,0
400,558,3,0
400,174,6,0
400,405,9,0
400,162,11,0
400,364,14,0
400,464,17,0
400,345,19,0
400,164,22,0
400,469,25,0
400,459,27,0
400,309,30,0
400,170,33,0
400,53,35,0
400,150,39,0
400,179,42,0
401,558,3,0
401,174,6,0
401,405,9,0
401,162,11,0
401,364,14,0
401,448,17,0
401,345,19,0
401,164,22,0
401,469,25,0
401,459,27,0
401,309,30,0
401,170,33,0
401,130,35,0
401,53,39,0
401,150,47,0
401,179,54,0
402,558,3,0
402,174,6,0
402,405,9,0
402,162,11,0
402,364,14,0
402,448,17,0
402,345,19,0
402,164,22,0
402,469,25,0
402,459,27,0
402,309,30,0
402,170,33,0
402,130,35,0
402,53,39,0
402,150,47,0
402,179,54,0
403,378,1,0
403,453,1,0
403,158,5,0
403,469,8,0
403,364,11,0
403,394,15,0
403,456,20,0
403,162,23,0
403,340,28,0
403,337,33,0
403,169,36,0
403,29,39,0
403,375,43,0
403,174,46,0
403,179,50,0
404,158,5,0
404,469,8,0
404,364,11,0
404,394,15,0
404,456,20,0
404,162,23,0
404,340,28,0
404,337,33,0
404,169,38,0
404,29,42,0
404,375,48,0
404,174,51,0
404,179,57,0
405,589,1,0
405,571,1,0
405,601,1,0
405,608,1,0
405,425,51,0
406,421,5,0
406,419,9,0
406,33,11,0
406,603,14,0
406,294,16,0
406,586,19,0
406,51,23,0
406,591,26,0
406,308,29,0
406,29,34,0
406,585,39,0
406,478,45,0
406,593,50,0
407,605,5,0
407,496,9,0
407,103,11,0
407,603,14,0
407,498,16,0
407,584,19,0
407,317,23,0
407,591,26,0
407,308,29,0
407,530,34,0
407,585,39,0
407,478,45,0
407,593,50,0
408,210,1,0
408,453,1,0
408,472,1,0
408,359,5,0
408,601,9,0
408,501,14,0
408,331,19,0
408,364,23,0
408,603,28,0
408,548,32,0
408,430,36,0
408,498,41,0
408,530,45,0
408,596,49,0
408,403,54,0
408,511,58,0
409,359,5,0
409,601,9,0
409,501,14,0
409,331,19,0
409,364,23,0
409,603,28,0
409,548,32,0
409,430,36,0
409,610,37,0
409,498,43,0
409,530,49,0
409,596,55,0
409,403,62,0
409,511,68,0
410,359,5,0
410,601,9,0
410,501,14,0
410,331,19,0
410,364,23,0
410,603,28,0
410,548,32,0
410,41,36,0
410,448,41,0
410,530,45,0
410,463,49,0
410,403,54,0
410,511,54,0
411,201,1,0
411,455,1,0
411,605,1,0
411,447,5,0
411,370,8,0
411,349,13,0
411,603,16,0
411,584,21,0
411,355,24,0
411,496,29,0
411,607,32,0
411,371,37,0
411,599,40,0
411,10,45,0
412,447,5,0
412,370,8,0
412,349,13,0
412,603,16,0
412,584,21,0
412,355,24,0
412,496,29,0
412,607,32,0
412,371,40,0
412,599,46,0
412,10,54,0
413,277,1,0
413,276,6,0
413,605,6,0
413,601,9,0
413,274,13,0
413,498,15,0
413,603,17,0
413,273,20,0
413,538,25,0
413,436,25,0
413,585,28,0
413,270,32,0
413,594,35,0
413,505,39,0
413,271,44,0
414,276,6,0
414,605,6,0
414,601,9,0
414,274,13,0
414,498,15,0
414,603,17,0
