pokemon_id,tm_hm_id
218,83
218,85
218,87
218,88
218,90
218,92
218,94
218,97
218,98
218,100
218,104
219,4
219,6
219,10
219,11
219,12
219,17
219,20
219,21
219,22
219,27
219,29
219,30
219,32
219,35
219,38
219,42
219,43
219,44
219,45
219,46
219,48
219,50
219,53
219,59
219,61
219,63
219,66
219,70
219,77
219,85
219,87
219,88
219,90
219,92
219,97
220,4
220,6
220,10
220,11
220,12
220,17
220,20
220,21
220,22
220,27
220,29
220,30
220,32
220,35
220,38
220,42
220,43
220,44
220,45
220,46
220,48
220,50
220,53
220,59
220,61
220,63
220,66
220,70
220,77
220,85
220,87
220,88
220,90
220,92
220,97
221,4
221,6
221,10
221,11
221,12
221,15
221,17
221,20
221,21
221,22
221,27
221,29
221,30
221,32
221,35
221,38
221,42
221,43
221,44
221,45
221,46
221,48
221,50
221,53
221,59
221,61
221,63
221,66
221,68
221,70
221,77
221,85
221,87
221,88
221,90
221,92
221,97
222,6
222,10
222,17
222,18
222,21
222,27
222,31
222,32
222,33
222,40
222,42
222,44
222,45
222,54
222,65
222,67
222,74
222,75
222,80
222,87
222,88
222,90
222,91
222,94
222,100
222,101
223,6
223,10
223,17
223,18
223,21
223,27
223,31
223,32
223,33
223,40
223,42
223,44
223,45
223,54
223,65
223,67
223,74
223,75
223,80
223,87
223,88
223,90
223,91
223,94
223,100
223,101
224,6
224,10
224,15
224,17
224,18
224,21
224,27
224,30
224,31
224,32
224,33
224,40
224,42
224,44
224,45
224,54
224,65
224,67
224,68
224,74
224,75
224,80
224,87
224,88
224,90
224,91
224,94
224,100
224,101
225,6
225,10
225,11
225,15
225,17
225,21
225,22
225,26
225,27
225,28
225,32
225,37
225,39
225,42
225,44
225,45
225,48
225,76
225,78
225,80
225,87
225,88
225,90
225,94
225,104
226,6
226,10
226,11
226,15
226,17
226,19
226,21
226,22
226,26
226,27
226,28
226,32
226,37
226,39
226,42
226,44
226,45
226,48
226,51
226,76
226,78
226,80
226,87
226,88
226,89
226,90
226,94
226,102
226,104
227,1
227,2
227,6
227,10
227,11
227,15
227,17
227,19
227,21
227,22
227,26
227,27
227,28
227,32
227,35
227,37
227,38
227,39
227,40
227,42
227,44
227,45
227,48
227,51
227,59
227,68
227,71
227,76
227,78
227,80
227,82
227,87
227,88
227,89
227,90
227,94
227,98
227,100
227,102
227,104
228,1
228,2
228,5
228,6
228,10
228,11
228,12
228,17
228,18
228,21
228,27
228,28
228,32
228,39
228,40
228,42
228,44
228,45
228,48
228,54
228,56
228,59
228,66
228,68
228,75
228,81
228,84
228,87
228,88
228,90
228,94
228,101
228,104
229,1
229,2
229,5
229,6
229,10
229,11
229,12
229,17
229,18
229,21
229,27
229,28
229,32
229,39
229,40
229,42
229,44
229,45
229,48
229,54
229,56
229,59
229,65
229,66
229,68
229,75
229,81
229,82
229,84
229,87
229,88
229,90
229,94
229,101
229,104
230,1
230,2
230,5
230,6
230,10
230,11
230,12
230,15
230,17
230,18
230,21
230,26
230,27
230,28
230,31
230,32
230,39
230,40
230,42
230,44
230,45
230,48
230,52
230,54
230,56
230,59
230,65
230,66
230,68
230,75
230,78
230,80
230,81
230,82
230,84
230,86
230,87
230,88
230,90
230,94
230,101
230,103
230,104
231,3
231,6
231,10
231,11
231,16
231,17
231,18
231,20
231,21
231,22
231,27
231,28
231,29
231,30
231,32
231,33
231,35
231,38
231,42
231,44
231,45
231,48
231,49
231,56
231,59
231,70
231,73
231,77
231,85
231,86
231,87
231,88
231,90
232,3
232,4
232,6
232,10
232,11
232,13
232,14
232,16
232,17
232,18
232,20
232,21
232,22
232,24
232,25
232,27
232,28
232,29
232,30
232,31
232,32
232,33
232,35
232,38
232,42
232,44
232,45
232,48
232,49
232,56
232,57
232,59
232,67
232,70
232,73
232,77
232,85
232,86
232,87
232,88
232,90
232,94
232,98
232,99
232,100
232,104
233,3
233,4
233,6
233,10
233,11
233,13
233,14
233,15
233,16
233,17
233,18
233,20
233,21
233,22
233,24
233,25
233,27
233,28
233,29
233,30
233,31
233,32
233,33
233,35
233,38
233,42
233,44
233,45
233,48
233,49
233,52
233,56
233,57
233,59
233,67
233,68
233,70
233,73
233,77
233,85
233,86
233,87
233,88
233,90
233,94
233,98
233,99
233,100
233,104
234,3
234,6
234,10
234,11
234,16
234,17
234,18
234,20
234,21
234,22
234,27
234,29
234,30
234,32
234,33
234,38
234,42
234,44
234,45
234,48
234,49
234,56
234,59
234,70
234,73
234,77
234,85
234,86
234,87
234,88
234,90
234,94
234,99
234,100
235,3
235,6
235,10
235,11
235,15
235,16
235,17
235,18
235,19
235,20
235,21
235,22
235,27
235,29
235,30
235,31
235,32
235,33
235,38
235,40
235,42
235,44
235,45
235,48
235,49
235,51
235,56
235,59
235,67
235,68
235,70
235,73
235,77
235,85
235,86
235,87
235,88
235,90
235,94
235,99
235,100
235,102
236,3
236,6
236,10
236,11
236,15
236,16
236,17
236,18
236,19
236,20
236,21
236,22
236,27
236,29
236,30
236,31
236,32
236,33
236,38
236,40
236,42
236,44
236,45
236,48
236,49
236,51
236,56
236,59
236,67
236,68
236,70
236,73
236,77
236,85
236,86
236,87
236,88
236,90
236,94
236,99
236,100
236,102
237,4
237,6
237,10
237,11
237,17
237,18
237,20
237,21
237,22
237,27
237,29
237,32
237,42
237,44
237,45
237,48
237,49
237,53
237,70
237,86
237,87
237,88
237,90
237,96
237,99
237,100
238,4
238,6
238,10
238,11
238,17
238,18
238,20
238,21
238,22
238,27
238,29
238,32
238,42
238,44
238,45
238,48
238,49
238,53
238,70
238,86
238,87
238,88
238,90
238,96
238,99
238,100
239,4
239,6
239,10
239,11
239,15
239,17
239,18
239,20
239,21
239,22
239,27
239,29
239,32
239,42
239,44
239,45
239,48
239,49
239,53
239,68
239,70
239,86
239,87
239,88
239,90
239,96
239,99
239,100
240,6
240,10
240,11
240,12
240,13
240,14
240,17
240,18
240,21
240,24
240,25
240,27
240,28
240,30
240,32
240,42
240,44
240,45
240,46
240,48
240,57
240,67
240,73
240,86
240,87
240,88
240,89
240,90
240,93
240,94
240,101
241,5
241,6
241,10
241,11
241,12
241,13
241,14
241,15
241,17
241,18
241,21
241,24
241,25
241,27
241,28
241,30
241,32
241,42
241,44
241,45
241,46
241,48
241,57
241,67
241,68
241,73
241,75
241,86
241,87
241,88
241,89
241,90
241,93
241,94
241,101
241,104
242,1
242,6
242,10
242,11
242,13
242,17
242,18
242,21
242,22
242,24
242,27
242,28
242,30
242,31
242,32
242,35
242,42
242,44
242,45
242,46
242,48
242,49
242,56
242,57
242,65
242,67
242,86
242,87
242,88
242,89
242,90
242,98
242,100
242,101
242,103
243,1
243,6
243,10
243,11
243,13
243,14
243,15
243,17
243,18
243,21
243,22
243,24
243,25
243,27
243,28
243,30
243,31
243,32
243,35
243,42
243,44
243,45
243,46
243,48
243,49
243,52
243,56
243,57
243,65
243,67
243,68
243,86
243,87
243,88
243,89
243,90
243,94
243,98
243,100
243,101
243,103
243,104
244,1
244,6
244,10
244,11
244,13
244,14
244,17
244,18
244,21
244,24
244,25
244,27
244,28
244,30
244,32
244,35
244,42
244,44
244,45
244,46
244,48
244,49
244,56
244,57
244,67
244,73
244,86
244,87
244,88
244,90
244,94
244,101
244,103
245,1
245,5
245,6
245,10
245,11
245,13
245,14
245,15
245,17
245,18
245,21
245,24
245,25
245,27
245,28
245,30
245,32
245,42
245,44
245,45
245,46
245,48
245,49
245,56
245,57
245,65
245,67
245,68
245,73
245,86
245,87
245,88
245,90
245,94
245,101
245,103
245,104
246,6
246,10
246,11
246,12
246,13
246,14
246,17
246,18
246,21
246,24
246,25
246,27
246,28
246,30
246,32
246,42
246,44
246,45
246,46
246,48
246,49
246,57
246,67
246,73
246,86
246,87
246,88
246,90
246,94
246,101
247,6
247,10
247,11
247,12
247,13
247,14
247,15
247,17
247,18
247,21
247,24
247,25
247,27
247,28
247,30
247,32
247,42
247,44
247,45
247,46
247,48
247,49
247,55
247,56
247,57
247,67
247,68
247,73
247,78
247,86
247,87
247,88
247,90
247,94
247,101
247,103
247,104
247,105
247,106
248,6
248,10
248,11
248,17
248,18
248,21
248,24
248,27
248,28
248,30
248,32
248,42
248,44
248,45
248,48
248,56
248,67
248,75
248,86
248,87
248,88
248,90
248,101
249,6
249,10
249,11
249,15
249,16
249,17
249,18
249,21
249,24
249,25
249,27
249,28
249,30
249,32
249,35
249,42
249,44
249,45
249,48
249,52
249,56
249,67
249,68
249,70
249,73
249,75
249,77
249,85
249,86
249,87
249,88
249,90
249,94
249,98
249,100
249,101
249,104
250,6
250,8
250,10
250,17
250,21
250,23
250,26
250,27
250,28
250,31
250,32
250,36
250,37
250,39
250,41
250,42
250,44
250,45
250,46
250,48
250,56
250,66
250,71
250,78
250,80
250,86
250,87
250,88
250,89
250,90
250,93
250,94
250,96
250,98
250,100
250,101
250,103
251,6
251,8
251,10
251,15
251,17
251,21
251,23
251,26
251,27
251,28
251,31
251,32
251,36
251,37
251,39
251,41
251,42
251,44
251,45
251,46
251,48
251,56
251,66
251,68
251,71
251,78
251,80
251,86
251,87
251,88
251,89
251,90
251,93
251,94
251,96
251,98
251,100
251,101
251,103
251,104
252,1
252,6
252,10
252,11
252,12
252,17
252,18
252,21
252,24
252,25
252,27
252,28
252,30
252,32
252,40
252,41
252,42
252,44
252,45
252,46
252,48
252,49
252,65
252,66
252,67
252,70
252,77
252,85
252,87
252,88
252,89
252,90
252,97
252,101
253,1
253,5
253,6
253,10
253,11
253,12
253,15
253,17
253,18
253,21
253,24
253,25
253,27
253,28
253,30
253,32
253,40
253,41
253,42
253,44
253,45
253,46
253,48
253,49
253,63
253,65
253,66
253,67
253,68
253,70
253,77
253,85
253,87
253,88
253,89
253,90
253,97
253,101
254,4
254,6
254,10
254,11
254,13
254,14
254,17
254,18
254,20
254,21
254,22
254,24
254,25
254,27
254,28
254,30
254,32
254,42
254,44
254,45
254,48
254,49
254,57
254,66
254,67
254,70
254,73
254,77
254,85
254,86
254,87
254,88
254,90
254,93
255,4
255,6
255,10
255,11
255,13
255,14
255,15
255,17
255,18
255,20
255,21
255,22
255,24
255,25
255,27
255,28
255,30
255,32
255,42
255,44
255,45
255,48
255,49
255,57
255,66
255,67
255,68
255,70
255,73
255,77
255,85
255,86
255,87
255,88
255,90
255,93
255,94
255,104
256,1
256,6
256,10
256,11
256,12
256,17
256,18
256,21
256,24
256,25
256,27
256,28
256,30
256,32
256,40
256,41
256,42
256,44
256,45
256,46
256,48
256,49
256,65
256,66
256,67
256,70
256,77
256,85
256,87
256,88
256,89
256,90
256,101
257,1
257,5
257,6
257,10
257,11
257,12
257,15
257,17
257,18
257,21
257,24
257,25
257,27
257,28
257,30
257,32
257,40
257,41
257,42
257,44
257,45
257,46
257,48
257,49
257,65
257,66
257,67
257,68
257,70
257,77
257,78
257,85
257,87
257,88
257,89
257,90
257,101
258,4
258,6
258,10
258,11
258,17
258,18
258,20
258,21
258,24
258,27
258,28
258,32
258,42
258,44
258,45
258,46
258,48
258,49
258,56
258,67
258,73
258,86
258,87
258,88
258,89
258,90
258,99
259,4
259,6
259,10
259,11
259,15
259,16
259,17
259,18
259,20
259,21
259,24
259,25
259,27
259,28
259,32
259,42
259,44
259,45
259,48
259,49
259,52
259,56
259,67
259,68
259,73
259,86
259,87
259,88
259,89
259,90
259,99
260,6
260,10
260,11
260,13
260,17
260,18
260,21
260,22
260,24
260,27
260,28
260,30
260,32
260,42
260,44
260,45
260,48
260,56
260,57
260,67
260,73
260,86
260,87
260,88
260,90
260,94
260,98
260,100
260,101
261,6
261,10
261,11
261,13
261,14
261,15
261,17
261,18
261,21
261,22
261,24
261,25
261,27
261,28
261,30
261,32
261,42
261,44
261,45
261,47
261,48
261,52
261,56
261,57
261,67
261,68
261,73
261,86
261,87
261,88
261,90
261,94
261,98
261,100
261,101
261,104
262,1
262,6
262,10
262,11
262,12
262,17
262,18
262,21
262,22
262,24
262,25
262,27
262,28
262,30
262,31
262,32
262,40
262,42
262,44
262,45
262,46
262,47
262,48
262,56
262,62
262,65
262,66
262,67
262,73
262,85
262,86
262,87
262,88
262,89
262,90
262,94
262,98
262,100
262,101
262,104
263,1
263,6
263,10
263,11
263,12
263,15
263,17
263,18
263,21
263,22
263,24
263,25
263,27
263,28
263,30
263,31
263,32
263,40
263,42
263,44
263,45
263,46
263,47
263,48
263,56
263,62
263,65
263,66
263,67
263,68
263,73
263,85
263,86
263,87
263,88
263,89
263,90
263,94
263,98
263,100
263,101
263,104
264,6
264,10
264,11
264,16
264,17
264,18
264,20
264,21
264,22
264,27
264,30
264,32
264,42
264,44
264,45
264,48
264,49
264,53
264,67
264,70
264,73
264,86
264,87
264,88
264,90
264,93
264,96
265,6
265,10
265,11
265,15
265,16
265,17
265,18
265,20
265,21
265,22
265,27
265,30
265,32
265,42
265,44
265,45
265,48
265,49
265,53
265,67
265,68
265,70
265,73
265,75
265,86
265,87
265,88
265,90
265,93
265,94
265,96
265,101
266,1
266,5
266,6
266,8
266,10
266,11
266,12
266,17
266,18
266,21
266,26
266,27
266,28
266,31
266,32
266,39
266,40
266,41
266,42
266,44
266,45
266,46
266,48
266,56
266,65
266,66
266,67
266,75
266,78
266,80
266,87
266,88
266,90
266,94
266,98
266,100
266,101
266,104
267,1
267,5
267,6
267,8
267,10
267,11
267,12
267,15
267,17
267,18
267,21
267,23
267,26
267,27
267,28
267,31
267,32
267,39
267,40
267,41
267,42
267,44
267,45
267,46
267,48
267,52
267,56
267,65
267,66
267,67
267,68
267,71
267,75
267,78
267,80
267,87
267,88
267,90
267,94
267,98
267,100
267,101
267,104
268,6
268,10
268,11
268,13
268,14
268,15
268,17
268,18
268,21
268,22
268,24
268,25
268,26
268,27
268,28
268,30
268,31
268,32
268,35
268,37
268,38
268,39
268,42
268,44
268,45
268,46
268,48
268,56
268,59
268,67
268,68
268,75
268,77
268,78
268,80
268,82
268,85
268,87
268,88
268,90
268,94
268,98
268,100
268,101
268,103
268,104
269,6
269,10
269,11
269,13
269,14
269,15
269,17
269,18
269,21
269,22
269,24
269,25
269,26
269,27
269,28
269,30
269,31
269,32
269,35
269,37
269,38
269,39
269,42
269,44
269,45
269,46
269,48
269,52
269,56
269,59
269,64
269,67
269,68
269,74
269,75
269,77
269,78
269,80
269,82
269,85
269,87
269,88
269,90
269,94
269,98
269,100
269,101
269,103
269,104
270,6
270,10
270,11
270,13
270,14
270,17
270,18
270,21
270,22
270,24
270,25
270,26
270,27
270,29
270,30
270,31
270,32
270,35
270,37
270,38
270,39
270,42
270,44
270,45
270,48
270,56
270,59
270,67
270,78
270,80
270,87
270,88
270,90
270,94
270,98
270,100
270,103
270,104
271,6
271,10
271,11
271,13
271,14
271,15
271,17
271,18
271,21
271,22
271,24
271,25
271,26
271,27
271,29
271,30
271,31
271,32
271,35
271,37
271,38
271,39
271,42
271,44
271,45
271,48
271,52
271,56
271,59
271,67
271,68
271,78
271,80
271,87
271,88
271,90
271,93
271,94
271,98
271,100
271,103
271,104
273,6
273,9
273,10
273,11
273,15
273,17
273,18
273,20
273,21
273,22
273,27
273,29
273,30
273,32
273,42
273,44
273,45
273,46
273,48
273,53
273,68
273,70
273,76
273,77
273,83
273,85
273,86
273,87
273,88
273,90
274,6
274,9
274,10
274,11
274,15
274,17
274,18
274,20
274,21
274,22
274,27
274,29
274,30
274,32
274,42
274,44
274,45
274,46
274,48
274,53
274,68
274,70
274,76
274,77
274,83
274,85
274,86
274,87
274,88
274,90
275,6
275,9
275,10
275,11
275,15
275,17
275,18
275,20
275,21
275,22
275,27
275,29
275,30
275,32
275,42
275,44
275,45
275,46
275,48
275,53
275,68
275,70
275,76
275,77
275,83
275,85
275,86
275,87
275,88
275,90
276,6
276,9
276,10
276,11
276,15
276,17
276,18
276,19
276,20
276,21
276,22
276,27
276,29
276,30
276,32
276,40
276,42
276,44
276,45
276,46
276,48
276,53
276,62
276,68
276,70
276,76
276,77
276,83
276,85
276,87
276,88
276,89
276,90
277,1
277,6
277,10
277,11
277,17
277,21
277,22
277,27
277,28
277,30
277,32
277,37
277,40
277,42
277,44
277,48
277,54
277,70
277,76
277,81
277,87
277,88
277,89
277,90
277,101
278,1
278,6
278,10
278,11
278,15
278,17
278,19
278,21
278,22
278,27
278,28
278,30
278,32
278,37
278,40
278,42
278,44
278,45
278,46
278,48
278,54
278,68
278,70
278,75
278,76
278,81
278,87
278,88
278,90
278,101
279,1
279,6
279,10
279,11
279,15
279,17
279,21
279,22
279,27
279,28
279,30
279,32
279,37
279,40
279,42
279,44
279,46
279,48
279,54
279,61
279,65
279,68
279,70
279,76
279,81
279,85
279,87
279,88
279,90
279,101
280,1
280,6
280,9
280,10
280,11
280,16
280,17
280,21
280,22
280,27
280,28
280,31
280,32
280,36
280,40
280,42
280,44
280,45
280,46
280,48
280,53
280,54
280,70
280,75
280,76
280,81
280,86
280,87
280,88
280,90
280,94
280,96
280,101
281,1
281,6
281,9
281,10
281,11
281,15
281,16
281,17
281,21
281,22
281,27
281,28
281,31
281,32
281,36
281,40
281,42
281,44
281,45
281,46
281,48
281,53
281,54
281,68
281,70
281,75
281,76
281,81
281,86
281,87
281,88
281,90
281,94
281,96
281,101
282,6
282,9
282,10
282,11
282,17
282,21
282,22
282,27
282,29
282,32
282,36
282,42
282,44
282,45
282,46
282,48
282,70
282,76
282,83
282,87
282,88
282,90
283,6
283,9
283,10
283,11
283,15
283,17
283,19
283,21
283,22
283,27
283,29
283,32
283,36
283,40
283,42
283,44
283,45
283,46
283,48
283,53
283,62
283,68
283,70
283,76
283,83
283,87
283,88
283,89
283,90
284,6
284,10
284,11
284,16
284,17
284,19
284,20
284,21
284,22
284,27
284,28
284,31
284,32
284,33
284,40
284,42
284,44
284,45
284,46
284,48
284,56
284,62
284,70
284,75
284,76
284,83
284,87
284,88
284,89
284,90
284,98
284,100
285,6
285,10
285,11
285,15
285,16
285,17
285,19
285,20
285,21
285,22
285,27
285,28
285,31
285,32
285,33
285,40
285,42
285,44
285,45
285,46
285,48
285,52
285,56
285,62
285,68
285,70
285,75
285,76
285,83
285,87
285,88
285,89
285,90
285,94
285,98
285,100
285,104
286,1
286,6
286,9
286,10
286,11
286,17
286,21
286,22
286,27
286,28
286,29
286,32
286,36
286,42
286,44
286,45
286,46
286,48
286,70
286,76
286,81
286,83
286,84
286,87
286,88
286,90
287,1
287,6
287,9
287,10
287,11
287,15
287,17
287,21
287,22
287,27
287,28
287,29
287,32
287,36
287,42
287,44
287,45
287,46
287,48
287,68
287,70
287,76
287,81
287,83
287,84
287,87
287,88
287,90
288,6
288,10
288,11
288,17
288,19
288,21
288,22
288,27
288,29
288,30
288,32
288,40
288,42
288,44
288,45
288,46
288,48
288,51
288,70
288,85
288,87
288,88
288,89
288,90
289,6
289,10
289,11
289,15
289,17
289,19
289,21
289,22
289,27
289,29
289,30
289,32
289,40
289,42
289,44
289,45
289,46
289,48
289,51
289,68
289,70
289,76
289,77
289,85
289,87
289,88
289,89
289,90
290,6
290,9
290,10
290,11
290,16
290,17
290,21
290,22
290,26
290,27
290,28
290,32
290,33
290,37
290,39
290,42
290,44
290,45
290,48
290,64
290,66
290,74
290,76
290,78
290,80
290,87
290,88
290,90
290,94
290,104
291,6
291,9
291,10
291,11
291,15
291,16
291,17
291,21
291,22
291,26
291,27
291,28
291,32
291,33
291,37
291,39
291,42
291,44
291,45
291,48
291,64
291,66
291,68
291,69
291,72
291,74
291,76
291,78
291,80
291,87
291,88
291,90
291,91
291,94
291,104
292,6
292,10
292,11
292,13
292,14
292,17
292,18
292,21
292,22
292,27
292,30
292,32
292,42
292,44
292,45
292,46
292,48
292,55
292,70
292,76
292,77
292,83
292,87
292,88
292,89
292,90
293,6
293,10
293,11
293,13
293,14
293,15
293,17
293,18
293,19
293,21
293,22
293,27
293,30
293,32
293,40
293,42
293,44
293,45
293,46
293,48
293,53
293,55
293,68
293,70
293,76
293,77
293,83
293,87
293,88
293,90
295,1
295,6
295,10
295,11
295,12
295,15
295,17
295,18
295,21
295,27
295,31
295,32
295,40
295,42
295,44
295,45
295,48
295,49
295,54
295,68
295,70
295,75
295,76
295,81
295,83
295,87
295,88
295,90
295,94
295,98
295,101
295,104
297,1
297,6
297,9
297,10
297,11
297,15
297,17
297,18
297,19
297,21
297,27
297,32
297,36
297,40
297,42
297,44
297,45
297,46
297,48
297,56
297,60
297,62
297,68
297,70
297,76
297,83
297,87
297,88
297,89
297,90
297,101
298,1
298,6
298,10
298,15
298,17
298,21
298,22
298,23
298,26
298,27
298,28
298,32
298,37
298,39
298,40
298,42
298,44
298,45
298,48
298,65
298,68
298,69
298,71
298,75
298,76
298,78
298,80
298,81
298,84
298,87
298,88
298,90
298,94
298,96
298,101
298,104
299,2
299,5
299,6
299,8
299,10
299,11
299,12
299,17
299,18
299,21
299,23
299,27
299,28
299,31
299,32
299,36
299,39
299,41
299,42
299,44
299,45
299,47
299,48
299,52
299,56
299,59
299,66
299,67
299,71
299,80
299,81
299,82
299,84
299,86
299,87
299,88
299,90
299,94
299,95
299,96
299,104
300,6
300,10
300,17
300,18
300,21
300,27
300,32
300,40
300,42
300,44
300,45
300,48
300,53
300,54
300,75
300,76
300,81
300,83
300,84
300,87
300,88
300,90
300,101
301,6
301,10
301,15
301,17
301,18
301,21
301,27
301,32
301,40
301,42
301,44
301,45
301,48
301,52
301,53
301,54
301,68
301,75
301,76
301,81
301,83
301,84
301,87
301,88
301,90
301,94
301,101
302,6
302,9
302,10
302,17
302,18
302,21
302,27
302,32
302,36
302,42
302,44
302,45
302,48
302,53
302,76
302,83
302,87
302,88
302,90
303,6
303,9
303,10
303,15
303,17
303,18
303,21
303,27
303,32
303,36
303,37
303,42
303,44
303,45
303,48
303,52
303,53
303,68
303,76
303,83
303,87
303,88
303,89
303,90
304,6
304,10
304,16
304,17
304,18
304,21
304,24
304,27
304,32
304,42
304,44
304,45
304,46
304,48
304,53
304,57
304,70
304,72
304,73
304,76
304,81
304,83
304,84
304,87
304,88
304,90
304,93
304,101
305,6
305,10
305,16
305,17
305,18
305,21
305,24
305,27
305,32
305,42
305,44
305,45
305,46
305,48
305,53
305,57
305,70
305,72
305,73
305,76
305,81
305,83
305,84
305,87
305,88
305,90
305,93
305,101
306,6
306,10
306,11
306,15
306,16
306,17
306,18
306,19
306,20
306,21
306,27
306,31
306,32
306,40
306,42
306,44
306,45
306,46
306,48
306,51
306,54
306,68
306,75
306,76
306,81
306,87
306,88
306,89
306,90
306,94
306,101
307,6
307,9
307,10
307,11
307,15
307,16
307,17
307,18
307,19
307,20
307,21
307,27
307,31
307,32
307,37
307,40
307,42
307,44
307,45
307,46
307,48
307,51
307,54
307,56
307,62
307,68
307,75
307,76
307,81
307,87
307,88
307,89
307,90
307,91
307,94
307,101
307,104
308,4
308,6
308,10
308,11
308,16
308,17
308,19
308,20
308,21
308,22
308,27
308,29
308,32
308,35
308,38
308,42
308,43
308,44
308,48
308,50
308,59
308,61
308,62
308,76
308,87
308,88
308,89
308,90
308,93
309,4
309,6
309,10
309,11
309,15
309,16
309,17
309,20
309,21
309,22
309,27
309,29
309,32
309,35
309,38
309,40
309,42
309,43
309,44
309,48
309,50
309,59
309,61
309,62
309,68
309,76
309,84
309,87
309,88
309,89
309,90
309,93
309,102
310,6
310,10
310,11
310,17
310,18
310,19
310,21
310,27
310,32
310,40
310,42
310,44
310,45
310,46
310,48
310,49
310,51
310,54
310,87
310,88
310,89
310,90
310,102
311,6
311,10
311,11
311,15
311,17
311,18
311,19
311,21
311,27
311,32
311,40
311,42
311,44
311,45
311,46
311,48
311,49
311,51
311,54
311,68
311,87
311,88
311,89
311,90
311,102
312,6
312,10
312,11
312,17
312,19
312,21
312,27
312,32
312,40
312,42
312,44
312,45
312,46
312,48
312,49
312,51
312,87
312,88
312,90
312,102
313,6
313,10
313,11
313,12
313,15
313,17
313,19
313,21
313,27
313,32
313,40
313,41
313,42
313,44
313,45
313,46
313,48
313,49
313,51
313,66
313,68
313,87
313,88
313,90
313,102
314,6
314,10
314,11
314,17
314,18
314,19
314,21
314,27
314,29
314,30
314,32
314,33
314,40
314,42
314,44
314,45
314,46
314,48
314,49
314,51
314,77
314,85
314,87
314,88
314,90
314,102
315,6
315,10
315,11
315,15
315,17
315,18
315,19
315,21
315,27
315,29
315,30
315,32
315,33
315,40
315,42
315,44
315,45
315,46
315,48
315,49
315,51
315,68
315,77
315,85
315,87
315,88
315,90
315,102
316,6
316,10
316,11
316,17
316,18
316,19
316,21
316,27
316,32
316,40
316,42
316,44
316,45
316,46
316,48
316,49
316,51
316,87
316,88
316,89
316,90
316,102
317,6
317,10
317,11
317,15
317,17
317,18
317,19
317,21
317,27
317,32
317,40
317,42
317,44
317,45
317,46
317,48
317,49
317,51
317,68
317,87
317,88
317,89
317,90
317,102
318,1
318,6
318,8
318,10
318,11
318,17
318,18
318,19
318,21
318,27
318,32
318,39
318,40
318,42
318,44
318,45
318,48
318,51
318,58
318,65
318,67
318,80
318,87
318,88
318,89
318,90
318,94
318,101
318,102
318,104
319,1
319,6
319,8
319,10
319,11
319,15
319,17
319,18
319,19
319,21
319,27
319,32
319,39
319,40
319,42
319,44
319,45
319,48
319,51
319,58
319,65
319,67
319,68
319,80
319,87
319,88
319,89
319,90
319,94
319,101
319,102
319,104
320,6
320,10
320,11
320,13
320,17
320,18
320,19
320,20
320,21
320,22
320,27
320,32
320,40
320,42
320,44
320,45
320,46
320,48
320,49
320,51
320,77
320,85
320,87
320,88
320,90
320,99
320,102
321,1
321,2
321,5
321,6
321,10
321,11
321,13
321,15
321,17
321,18
321,19
321,20
321,21
321,22
321,26
321,27
321,32
321,35
321,38
321,40
321,42
321,44
321,45
321,46
321,48
321,49
321,51
321,59
321,68
321,77
321,78
321,85
321,87
321,88
321,90
321,94
321,99
321,102
322,6
322,9
322,10
322,11
322,17
322,18
322,21
322,26
322,27
322,28
322,32
322,34
322,36
322,39
322,41
322,42
322,44
322,45
322,46
322,48
322,66
322,78
322,80
322,83
322,84
322,87
322,88
322,90
322,97
322,104
323,6
323,9
323,10
323,11
323,15
323,17
323,18
323,21
323,26
323,27
323,28
323,32
323,34
323,36
323,39
323,41
323,42
323,44
323,45
323,46
323,48
323,66
323,68
323,78
323,80
323,82
323,83
323,84
323,87
323,88
323,90
323,97
323,104
324,1
324,5
324,6
324,9
324,10
324,11
324,12
324,17
324,18
324,21
324,27
324,28
324,30
324,32
324,35
324,36
324,38
324,41
324,42
324,44
324,45
324,46
324,48
324,59
324,64
324,65
324,66
324,87
324,88
324,90
324,94
324,95
324,97
324,101
325,1
325,5
325,6
325,9
325,10
325,11
325,12
325,15
325,17
325,18
325,21
325,27
325,28
325,30
325,32
325,35
325,36
325,38
325,41
325,42
325,44
325,45
325,46
325,48
325,59
325,64
325,65
325,66
325,68
325,84
325,87
325,88
325,90
325,94
325,95
325,97
325,101
325,104
326,6
326,9
326,10
326,11
326,12
326,17
326,18
326,21
326,24
326,25
326,27
326,28
326,30
326,32
326,34
326,35
326,36
326,38
326,39
326,41
326,42
326,44
326,45
326,46
326,48
326,56
326,59
326,64
326,66
326,80
326,83
326,84
326,87
326,88
326,90
326,98
326,100
326,104
327,6
327,9
327,10
327,11
327,12
327,15
327,17
327,18
327,21
327,24
327,25
327,27
327,28
327,30
327,31
327,32
327,34
327,35
327,36
327,38
327,39
327,41
327,42
327,44
327,45
327,46
327,48
327,52
327,56
327,59
327,64
327,66
327,68
327,80
327,83
327,84
327,87
327,88
327,90
327,94
327,97
327,98
327,100
327,104
328,6
328,9
328,10
328,11
328,12
328,17
328,18
328,21
328,24
328,25
328,27
328,30
328,32
328,35
328,36
328,38
328,41
328,42
328,44
328,45
328,46
328,48
328,59
328,61
328,64
328,66
328,70
328,74
328,83
328,87
328,88
328,90
328,97
